2.5578741,4.7533902,1.7830363,-11.2596030,1.0323550,-0.2664392
2.3692932,4.7389013,1.7468417,1.0900483,0.9797105,5.0600419
2.1771600,4.6857235,1.9210492,0.7146920,1.7237980,4.5571301
1.9921117,4.6031248,2.0572424,0.6247253,2.1870508,4.1042022
1.8191010,4.4974342,2.1806010,0.6080307,2.5327532,3.6962903
1.6644321,4.3754810,2.2943767,0.5513847,2.8079029,3.3289203
1.5218593,4.2350543,2.4016123,0.5042934,3.0344273,2.9980627
1.3949867,4.0823882,2.4914827,0.4040924,3.2248481,2.7000887
1.2804036,3.9195222,2.5614261,0.2821042,3.3871935,2.4317300
1.1751977,3.7505867,2.6029832,0.1371218,3.5270139,2.1900432
1.0743852,3.5784708,2.6153114,-0.0170354,3.6483545,1.9723773
0.9735692,3.4076986,2.5958599,-0.1812698,3.7542802,1.7763450
0.8656934,3.2388406,2.5456382,-0.3229580,3.8471828,1.5997961
0.7483209,3.0789624,2.4658466,-0.4702685,3.9289723,0.8813424
0.6157869,2.9297683,2.3605689,-0.5940972,3.9733117,-1.3259354
0.4657677,2.7966528,2.2304641,-0.6662276,3.9064143,-1.9817000
0.3034209,2.6873010,2.0942716,-0.7253213,3.8042394,-2.1150818
0.1235924,2.5991674,1.9651359,-0.5315120,3.6920692,1.3469164
-0.0629431,2.5312587,1.8809143,-0.3182989,3.7638875,1.7582878
-0.2514605,2.4755504,1.8407143,-0.1387154,3.8556278,1.5835336
-0.4416304,2.4251212,1.8196807,-0.1197248,3.9364207,1.4261480
-0.6338319,2.3789876,1.7912545,-0.1750255,4.0077900,1.2844048
-0.8290964,2.3391533,1.7513707,-0.2189107,4.0709953,1.1567493
-1.0275239,2.3075928,1.7049313,-0.2414416,4.1270904,1.0417813
-1.2228785,2.2859323,1.6574978,-0.2419285,4.1769655,0.9382399
-1.4212948,2.2734842,1.6096377,-0.2357401,4.2213793,0.8449893
-1.6219201,2.2703727,1.5632456,-0.2265580,4.2609826,0.7610068
-1.8191854,2.2761377,1.5205566,-0.2070096,4.2963374,0.6853712
-2.0177662,2.2901157,1.4812105,-0.1848678,4.3279312,0.6172529
-2.2160019,2.3114258,1.4470986,-0.1580150,4.3561888,0.5559049
-2.4119113,2.3387074,1.4188463,-0.1262528,4.3814819,0.5006541
-2.6096842,2.3713430,1.3966928,-0.0948645,4.4041368,0.4508947
-2.8036963,2.4070253,1.3826496,-0.0486005,4.4244408,0.4060808
-2.9999846,2.4450983,1.3772109,-0.0035830,4.4426475,0.3657209
-3.1946427,2.4829582,1.3820009,0.0512570,4.4589809,0.3293723
-3.3908119,2.5190453,1.3974620,0.1027528,4.4736400,0.2966364
-3.5869685,2.5510068,1.4226985,0.1512893,4.4868011,0.2671540
-3.7843893,2.5771001,1.4576579,0.1988165,4.4986212,0.2406019
-3.9823955,2.5953339,1.5018533,0.2463175,4.5092400,0.2166888
-4.1812600,2.6038413,1.5559196,0.2972681,4.5187820,0.1951523
-4.3799116,2.6005724,1.6204246,0.3529156,4.5273585,-0.3579454
-4.5781972,2.5833687,1.6957435,0.3991468,4.5116152,-1.2131703
-4.7738401,2.5506037,1.7791531,0.4425568,4.4578435,-1.7627443
-4.9667280,2.5006206,1.8702342,0.4665541,4.3785364,-1.7374751
-5.1528982,2.4334317,1.9648599,0.4906700,4.2989345,-1.6882014
-5.3335201,2.3476827,2.0632324,0.4931691,4.2201522,-1.2356076
-5.5032096,2.2455838,2.1621001,0.5032696,4.1615456,-1.0454701
-5.6635141,2.1258429,2.2626673,0.5055282,4.1113051,-0.7705642
-5.8104434,1.9908812,2.3653927,0.5207191,4.0738787,-0.7912293
-5.9409835,1.8432828,2.4705914,0.5543428,4.0350874,-5.5451649
-6.0574318,1.6778557,2.5873981,0.6037033,3.7519888,-6.9337159
-6.1511537,1.5025980,2.7168956,0.6975166,3.3646521,-6.8761789
-6.2193780,1.3175427,2.8630861,0.8090191,2.9303962,-6.9929446
-6.2568303,1.1217767,3.0520483,1.1122241,2.4098007,-6.5422919
-6.2479633,0.9247156,-2.9343119,1.9522273,1.7905909,-0.7290905
-6.2402052,0.7362090,-3.0341998,4.1147155,1.7077359,-0.7290905
-6.1773711,0.5479337,-2.6849817,0.9936251,1.6206505,4.6433730
-6.0802577,0.3827889,-2.5483367,0.5529264,2.1148300,4.1818735
-5.9582686,0.2206268,-2.4484357,0.4472788,2.4768998,3.7662419
-5.8230617,0.0716316,-2.3615267,0.4283485,2.7626658,3.3919195
-5.6761847,-0.0646139,-2.2760652,0.4251434,2.9967980,3.0548005
-5.5197178,-0.1866215,-2.1888673,0.4615080,3.1930002,2.7511874
-5.3506194,-0.2950684,-2.0916680,0.5081934,3.3599107,2.4777501
-5.1746632,-0.3842089,-1.9862629,0.5479354,3.5034330,2.2061068
-4.9891070,-0.4544113,-1.8796869,0.5185576,3.6264435,1.8926275
-4.7977798,-0.5052157,-1.7832511,0.4516524,3.7287420,1.8241209
-4.6018917,-0.5388440,-1.7008305,0.3769987,3.8247491,1.6428236
-4.4044200,-0.5577386,-1.6343169,0.2933447,3.9091967,1.4795452
-4.2057665,-0.5651160,-1.5842828,0.2097874,3.9837194,1.3324950
-4.0068189,-0.5641878,-1.5506535,0.1291074,4.0496618,1.2000598
-3.8081576,-0.5581158,-1.5321037,0.0595411,4.1081445,1.0807873
-3.6093441,-0.5496753,-1.5267451,-0.0001091,4.1601110,0.9733691
-3.4107766,-0.5410144,-1.5281200,-0.0137188,4.2063633,0.8766270
-3.2121202,-0.5328846,-1.5319364,-0.0214190,4.2475875,0.7895001
-3.0134771,-0.5255880,-1.5362408,-0.0218940,4.2843751,0.7110326
-2.8147723,-0.5191553,-1.5406454,-0.0224268,4.3172381,0.6403639
-2.6160972,-0.5136100,-1.5451585,-0.0229964,4.3466222,0.5767188
-2.4173363,-0.5089719,-1.5497939,-0.0236361,4.3729169,0.5193994
-2.2185949,-0.5052686,-1.5545580,-0.0243143,4.3964636,0.4677769
-2.0198569,-0.5025262,-1.5594618,-0.0250312,4.4175626,0.4212851
-1.8210591,-0.5007644,-1.5643581,-0.0237952,4.4364788,0.3794141
-1.6223283,-0.4999429,-1.5688941,-0.0207974,4.4534461,0.3417045
-1.4235253,-0.4998974,-1.5718465,-0.0088959,4.4686719,0.3077429
-1.2247557,-0.5002014,-1.5723658,0.0044151,4.4823401,0.2771567
-1.0259921,-0.5003277,-1.5700021,0.0193771,4.4946144,0.2496104
-0.8271865,-0.4996791,-1.5644889,0.0365205,4.5056401,0.2248019
-0.6284460,-0.4975874,-1.5554678,0.0542685,4.5155469,0.2024591
-0.4296783,-0.4933503,-1.5429059,0.0721267,4.5244505,0.1823369
-0.2310132,-0.4862646,-1.5268020,0.0896813,4.5324542,0.1642147
-0.0325628,-0.4756420,-1.5072647,0.1069722,4.5396504,0.1478936
0.1657330,-0.4607964,-1.4843243,0.1236678,4.5461216,0.1331946
0.3634669,-0.4410937,-1.4580853,0.1403023,4.5519418,0.1199565
0.5606794,-0.4158739,-1.4285890,0.1564646,4.5571771,0.1080342
0.7569799,-0.3845378,-1.3958820,0.1723949,4.5618870,0.0972968
0.9519863,-0.3465156,-1.3600575,0.1882788,4.5661246,0.0876266
1.1456031,-0.3011862,-1.3210663,0.2038561,4.5699376,0.0789175
1.3370866,-0.2480876,-1.2790035,0.2192804,4.5733690,0.0710740
1.5261367,-0.1866767,-1.2339123,0.2344980,4.5764571,0.0640100
1.7120760,-0.1165366,-1.1857041,0.2508371,4.5792366,0.0576481
1.8942754,-0.0372262,-1.1342393,0.2666838,4.5817383,0.0519185
2.0720847,0.0515953,-1.0805835,0.2734436,4.5839902,0.0467584
2.2449622,0.1500406,-1.0255671,0.2769537,4.5860174,0.0421112
2.4119810,0.2577406,-0.9705135,0.2781022,4.5878423,0.0379258
2.5733645,0.3749261,-0.9150397,0.2774016,4.5894852,0.0341564
2.7272709,0.5002421,-0.8597336,0.2791217,4.5909643,0.0307616
2.8745952,0.6344283,-0.8043871,0.2775672,4.5922960,0.0277043
3.0145369,0.7768429,-0.7490014,0.2751465,4.5934951,0.0249508
3.1451924,0.9252483,-0.6948038,0.2723591,4.5945747,0.0224709
3.2685760,1.0816107,-0.6416737,0.2611068,4.5955467,0.0202376
3.3840539,1.2447019,-0.5912773,0.2397961,4.5964220,0.0182262
3.4908579,1.4118326,-0.5473095,0.1994125,4.5972102,0.0164147
3.5906333,1.5822114,-0.5147222,0.1233495,4.5979198,0.0147833
3.6863478,1.7548966,-0.5009367,0.0334188,4.5985589,0.0133140
3.7811439,1.9295838,-0.4930938,0.0515169,4.5991344,0.0119907
3.8728208,2.1042285,-0.4699122,0.1668090,4.5996526,0.0107990
3.9576350,2.2796996,-0.4265750,0.2781073,4.6001193,0.0097257
4.0351772,2.4649050,-0.3646919,0.3337080,4.6005395,-0.3541590
4.0997689,2.6536949,-0.2928458,0.3868440,4.5852117,-1.3891143
4.1495891,2.8465193,-0.2118661,0.4198908,4.5245902,-1.7139492
4.1832352,3.0442808,-0.1237690,0.4618913,4.4486544,-2.0887036
4.1984283,3.2425839,-0.0279940,0.5001712,4.3543256,-2.2233599
4.1937382,3.4418096,0.0769287,0.5561046,4.2516164,-2.5713427
4.1670890,3.6393290,0.1929711,0.6087593,4.1296478,-2.6452733
4.1170171,3.8310321,0.3203321,0.6791325,4.0002935,-2.8683016
4.0413967,4.0154871,0.4587431,0.7090594,3.8551316,-2.2535789
3.9412872,4.1862442,0.6031359,0.7457827,3.7371269,-1.9072175
3.8164699,4.3416391,0.7496211,0.7262551,3.6342665,-0.8942731
3.6711086,4.4768189,0.8936014,0.7150688,3.5850202,-0.4034206
3.5069453,4.5908906,1.0322157,0.6784409,3.5625816,0.2162402
3.3286167,4.6816344,1.1677069,0.6673212,3.5746266,0.2785114
3.1413605,4.7472241,1.3007922,0.6908592,3.5900806,-4.9331220
2.9403559,4.7871873,1.4509584,0.7828653,3.3056753,-2.4849009
2.7394051,4.7933468,1.6437057,1.2072916,3.1527137,-22.3210326
2.5578741,4.7533902,1.7830363,-11.2596030,1.0323550,-0.2664392
